# ExAnteInformationAvailableCapacity
#
# FCRT;[CreationTimeStamp]
# ACIL;[Source];[Country];[TimeStamp];[AvailableCapacity];[PublicationTimeStamp];[ModificationTimeStamp]
# TELI;[LineNumbers]
#
FCRT;2014-01-01T10:02:00+01:00
ACIL;biomass;AT;2014-01-01T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-02T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-03T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-04T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-05T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-06T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-07T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-08T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-09T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-10T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-11T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-12T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-13T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-14T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-15T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-16T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-17T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-18T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-19T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-20T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-21T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-22T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-23T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-24T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-25T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-26T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-27T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-28T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-29T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-30T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-01-31T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-01T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-02T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-03T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-04T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-05T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-06T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-07T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-08T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-09T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-10T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-11T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-12T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-13T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-14T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-15T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-16T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-17T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-18T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-19T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-20T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-21T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-22T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-23T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-24T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-25T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-26T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-27T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-02-28T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-01T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-02T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-03T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-04T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-05T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-06T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-07T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-08T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-09T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-10T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-11T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-12T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-13T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-14T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-15T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-16T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
ACIL;biomass;AT;2014-03-17T00:00:00+01:00;46.1;2013-09-12T09:59:55+02:00;2013-09-12T09:56:55+02:00
